player_id,outfielder_block,interception,total_tackle,last_man_tackle,total_clearance,head_clearance,aerial_won,own_goals,error_lead_to_goal,penalty_conceded,fouls,aerial_lost
180093.0,1.0,4.0,5.0,0.0,5.0,1.0,9.0,0.0,0.0,0.0,3.0,8.0
10195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180060.0,0.0,8.0,16.0,0.0,11.0,6.0,2.0,0.0,0.0,0.0,5.0,8.0
162522.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180279.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130624.0,5.0,21.0,73.0,0.0,20.0,8.0,27.0,0.0,2.0,0.0,30.0,42.0
160305.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18555.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135262.0,15.0,37.0,59.0,0.0,89.0,54.0,115.0,0.0,0.0,0.0,27.0,39.0
31562.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184437.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132982.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53314.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160643.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160495.0,8.0,26.0,40.0,0.0,61.0,33.0,43.0,0.0,0.0,0.0,16.0,39.0
47176.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
166293.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14290.0,2.0,4.0,11.0,0.0,14.0,10.0,49.0,0.0,0.0,0.0,47.0,122.0
41062.0,2.0,4.0,7.0,0.0,27.0,25.0,160.0,0.0,0.0,0.0,49.0,189.0
94008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128570.0,1.0,17.0,43.0,0.0,26.0,6.0,17.0,0.0,1.0,1.0,26.0,35.0
20262.0,9.0,65.0,72.0,0.0,52.0,29.0,47.0,0.0,0.0,0.0,52.0,19.0
131449.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154414.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166835.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180051.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169899.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15257.0,16.0,25.0,41.0,0.0,133.0,62.0,67.0,0.0,0.0,0.0,13.0,53.0
175420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160682.0,2.0,24.0,34.0,0.0,6.0,4.0,8.0,0.0,0.0,0.0,13.0,18.0
18549.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180108.0,4.0,20.0,48.0,0.0,44.0,17.0,18.0,0.0,0.0,0.0,10.0,26.0
162010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135177.0,7.0,16.0,26.0,0.0,41.0,25.0,37.0,0.0,0.0,1.0,18.0,31.0
180129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163747.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20752.0,6.0,28.0,42.0,0.0,52.0,26.0,56.0,0.0,0.0,0.0,28.0,38.0
155186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161388.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
